row_index,sentence_start_millis,sentence_end_millis,language,topic,label_fcw,label_fnc,label_opn,clip_id
93,51176,52432,en,US Elections 2024,0.0,0.0,0.0,8dpibof70wo
94,52488,56256,en,US Elections 2024,0.0,0.5213227120477153,0.24567125871292542,8dpibof70wo
95,56280,56784,en,US Elections 2024,0.0,0.0,0.0,8dpibof70wo
96,268,8182,de,War in Ukraine,0.7669939707606407,0.2330060292393593,0.0,Y7qxAZDAbDY
97,8202,11809,de,War in Ukraine,0.7669939707606407,0.2330060292393593,0.0,Y7qxAZDAbDY
98,529,5037,de,War in Ukraine,0.0,0.5031074426326883,0.49689255736731175,qO3n7hOuQB0
99,5057,13672,de,War in Ukraine,0.5213227120477153,0.2330060292393593,0.27010141339332894,qO3n7hOuQB0
100,14282,18683,de,War in Ukraine,0.7669939707606407,0.2330060292393593,0.24567125871292542,qO3n7hOuQB0
101,18723,20324,de,War in Ukraine,0.0,0.2512212986543863,0.27010141339332894,qO3n7hOuQB0
102,20344,30347,de,War in Ukraine,0.27010141339332894,0.729898586606671,0.0,qO3n7hOuQB0
103,30387,31987,de,War in Ukraine,0.0,0.2512212986543863,0.27010141339332894,qO3n7hOuQB0
104,32027,40070,de,War in Ukraine,0.7669939707606407,0.2330060292393593,0.0,qO3n7hOuQB0
105,40110,41290,de,War in Ukraine,0.0,0.2512212986543863,0.27010141339332894,qO3n7hOuQB0
106,488,5892,de,European Union,0.27010141339332894,0.729898586606671,0.0,E3uoplJenQE
107,5932,7133,de,European Union,0.0,0.2512212986543863,0.0,E3uoplJenQE
108,7173,9714,de,European Union,0.7669939707606407,0.2330060292393593,0.0,E3uoplJenQE
109,11107,21953,de,European Union,1.0,0.0,0.0,E3uoplJenQE
110,21973,24334,de,European Union,0.7543287412870746,0.0,0.24567125871292542,E3uoplJenQE
111,24354,27676,de,European Union,0.5213227120477153,0.2330060292393593,0.0,E3uoplJenQE
112,27696,30957,de,European Union,0.27010141339332894,0.729898586606671,0.0,E3uoplJenQE
113,31318,36420,de,European Union,0.27010141339332894,0.4842273278937456,0.24567125871292542,E3uoplJenQE
114,36460,37321,de,European Union,0.0,0.2512212986543863,0.0,E3uoplJenQE
115,128,4569,de,European Union,0.5213227120477153,0.2330060292393593,0.24567125871292542,l9ieGR_EvAE
116,4589,8010,de,European Union,0.5213227120477153,0.2330060292393593,0.24567125871292542,l9ieGR_EvAE
117,8029,10330,de,European Union,0.0,0.2512212986543863,0.0,l9ieGR_EvAE
118,10370,15831,de,European Union,0.0,0.729898586606671,0.0,l9ieGR_EvAE
119,15871,18152,de,European Union,0.0,0.2512212986543863,0.0,l9ieGR_EvAE
120,18172,20592,de,European Union,0.27010141339332894,0.4842273278937456,0.0,l9ieGR_EvAE
121,20612,23273,de,European Union,0.27010141339332894,0.729898586606671,0.0,l9ieGR_EvAE
122,23553,25734,de,European Union,0.27010141339332894,0.729898586606671,0.0,l9ieGR_EvAE
123,25775,37162,de,European Union,0.7543287412870746,0.24567125871292542,0.0,l9ieGR_EvAE
124,37202,41384,de,European Union,0.7669939707606407,0.2330060292393593,0.0,l9ieGR_EvAE
125,41404,49389,de,European Union,1.0,0.0,0.0,l9ieGR_EvAE
126,49409,57431,de,European Union,1.0,0.0,0.0,l9ieGR_EvAE
127,208,2729,de,League of Legends,0.0,0.5031074426326883,0.49689255736731175,N7zvL1sTQsQ
128,4230,7011,de,League of Legends,0.0,0.5031074426326883,0.49689255736731175,N7zvL1sTQsQ
129,7031,9212,de,League of Legends,0.0,0.7543287412870746,0.24567125871292542,N7zvL1sTQsQ
130,9252,12173,de,League of Legends,0.0,0.7543287412870746,0.24567125871292542,N7zvL1sTQsQ
131,13254,19396,de,League of Legends,0.0,1.0,0.0,N7zvL1sTQsQ
132,19437,21237,de,League of Legends,0.0,1.0,0.0,N7zvL1sTQsQ
133,21277,23798,de,League of Legends,0.0,0.7543287412870746,0.0,N7zvL1sTQsQ
134,23838,25639,de,League of Legends,0.0,0.7543287412870746,0.0,N7zvL1sTQsQ
135,25659,27080,de,League of Legends,0.0,0.5031074426326883,0.49689255736731175,N7zvL1sTQsQ
136,30918,32622,de,League of Legends,0.0,0.7543287412870746,0.0,N7zvL1sTQsQ
137,32642,36089,de,League of Legends,0.0,0.2330060292393593,0.5213227120477153,N7zvL1sTQsQ
138,36390,40097,de,League of Legends,0.0,0.5031074426326883,0.49689255736731175,N7zvL1sTQsQ
139,188,409,de,League of Legends,0.0,0.2330060292393593,0.0,5EN3C37aYSg
140,429,7660,de,League of Legends,0.0,0.7543287412870746,0.24567125871292542,5EN3C37aYSg
141,11710,13231,de,League of Legends,0.0,0.5031074426326883,0.49689255736731175,5EN3C37aYSg
142,13271,15113,de,League of Legends,0.0,0.7543287412870746,0.0,5EN3C37aYSg
143,15133,19506,de,League of Legends,0.0,1.0,0.0,5EN3C37aYSg
144,19516,23139,de,League of Legends,0.0,0.2330060292393593,0.7669939707606407,5EN3C37aYSg
145,23179,27622,de,League of Legends,0.0,0.5031074426326883,0.49689255736731175,5EN3C37aYSg
146,27662,37250,de,League of Legends,0.0,1.0,0.0,5EN3C37aYSg
147,37290,39211,de,League of Legends,0.0,0.7487787013456136,0.2512212986543863,5EN3C37aYSg
148,39231,40352,de,League of Legends,0.0,0.5031074426326883,0.49689255736731175,5EN3C37aYSg
149,40647,43511,de,League of Legends,0.0,0.5031074426326883,0.49689255736731175,5EN3C37aYSg
150,43551,47597,de,League of Legends,0.0,0.5031074426326883,0.49689255736731175,5EN3C37aYSg
151,47637,49640,de,League of Legends,0.0,0.5031074426326883,0.49689255736731175,5EN3C37aYSg
152,448,968,de,Migration,0.0,0.0,0.0,FjjdWORpFK8
153,1008,4069,de,Migration,0.24567125871292542,0.7543287412870746,0.0,FjjdWORpFK8
154,4089,8531,de,Migration,0.24567125871292542,0.7543287412870746,0.0,FjjdWORpFK8
155,8571,9791,de,Migration,0.0,0.0,0.5031074426326883,FjjdWORpFK8
156,9811,15553,de,Migration,0.0,1.0,0.0,FjjdWORpFK8
157,15593,17594,de,Migration,0.0,0.5031074426326883,0.0,FjjdWORpFK8
158,17614,19834,de,Migration,0.27010141339332894,0.729898586606671,0.0,FjjdWORpFK8
159,19854,21155,de,Migration,0.0,0.0,0.27010141339332894,FjjdWORpFK8
160,21195,21735,de,Migration,0.0,0.0,0.27010141339332894,FjjdWORpFK8
161,22486,23646,de,Migration,0.0,0.27010141339332894,0.4786772879522847,FjjdWORpFK8
162,23686,24826,de,Migration,0.27010141339332894,0.4842273278937456,0.0,FjjdWORpFK8
163,24846,25307,de,Migration,0.27010141339332894,0.4842273278937456,0.0,FjjdWORpFK8
164,25327,27287,de,Migration,0.27010141339332894,0.4842273278937456,0.0,FjjdWORpFK8
165,27307,30428,de,Migration,0.0,0.4842273278937456,0.7487787013456136,FjjdWORpFK8
166,30468,32648,de,Migration,0.27010141339332894,0.4842273278937456,0.24567125871292542,FjjdWORpFK8
167,32688,35569,de,Migration,0.27010141339332894,0.729898586606671,0.0,FjjdWORpFK8
168,35609,36189,de,Migration,0.0,0.0,0.0,FjjdWORpFK8
169,36229,37969,de,Migration,0.24567125871292542,0.7543287412870746,0.0,FjjdWORpFK8
170,38009,41090,de,Migration,0.27010141339332894,0.4842273278937456,0.7487787013456136,FjjdWORpFK8
171,41110,43130,de,Migration,0.0,0.7543287412870746,0.24567125871292542,FjjdWORpFK8
172,44230,46511,de,Migration,0.0,0.0,0.0,FjjdWORpFK8
173,46571,48491,de,Migration,0.27010141339332894,0.4842273278937456,0.24567125871292542,FjjdWORpFK8
174,48511,50152,de,Migration,0.27010141339332894,0.4842273278937456,0.24567125871292542,FjjdWORpFK8
175,50192,50992,de,Migration,0.0,0.2330060292393593,0.27010141339332894,FjjdWORpFK8
176,51032,51772,de,Migration,0.0,0.2330060292393593,0.27010141339332894,FjjdWORpFK8
177,51792,51912,de,Migration,0.0,0.2330060292393593,0.27010141339332894,FjjdWORpFK8
178,53114,59454,de,Migration,0.0,0.4842273278937456,0.5157726721062543,FjjdWORpFK8
179,59474,59956,de,Migration,0.0,0.7543287412870746,0.24567125871292542,FjjdWORpFK8
180,268,5870,de,Societal issues in the US.,0.27010141339332894,1.0,0.0,gb9sOd22ZuQ
181,5910,8010,de,Societal issues in the US.,0.0,0.7487787013456136,0.2512212986543863,gb9sOd22ZuQ
182,8051,12352,de,Societal issues in the US.,0.27010141339332894,0.729898586606671,0.0,gb9sOd22ZuQ
183,12392,14513,de,Societal issues in the US.,0.0,1.0,0.0,gb9sOd22ZuQ
184,14553,18314,de,Societal issues in the US.,0.27010141339332894,0.4786772879522847,0.2512212986543863,gb9sOd22ZuQ
185,18894,24676,de,Societal issues in the US.,0.27010141339332894,0.729898586606671,0.0,gb9sOd22ZuQ
186,24696,27877,de,Societal issues in the US.,0.27010141339332894,0.729898586606671,0.0,gb9sOd22ZuQ
187,27897,29938,de,Societal issues in the US.,0.27010141339332894,0.729898586606671,0.0,gb9sOd22ZuQ
188,29978,33079,de,Societal issues in the US.,0.27010141339332894,0.729898586606671,0.0,gb9sOd22ZuQ
189,33119,36380,de,Societal issues in the US.,0.7669939707606407,0.2330060292393593,0.0,gb9sOd22ZuQ
190,36420,42122,de,Societal issues in the US.,0.27010141339332894,0.729898586606671,0.0,gb9sOd22ZuQ
191,200,3758,en,US Elections 2024,0.27010141339332894,0.729898586606671,0.0,QAWO0tU35xc
192,3846,7438,en,US Elections 2024,0.5213227120477153,0.4786772879522847,0.0,QAWO0tU35xc
193,7526,8830,en,US Elections 2024,0.0,0.2330060292393593,0.7669939707606407,QAWO0tU35xc
194,8902,14942,en,US Elections 2024,0.0,0.2330060292393593,0.7669939707606407,QAWO0tU35xc
195,14958,17246,en,US Elections 2024,0.0,0.2330060292393593,0.7669939707606407,QAWO0tU35xc
196,17310,20954,en,US Elections 2024,0.0,0.7487787013456136,0.49689255736731175,QAWO0tU35xc
197,21574,23070,en,US Elections 2024,0.0,0.0,1.0,QAWO0tU35xc
198,23142,34654,en,US Elections 2024,0.0,0.4842273278937456,0.5157726721062543,QAWO0tU35xc
199,34734,42438,en,US Elections 2024,0.7669939707606407,0.2330060292393593,0.0,QAWO0tU35xc
200,42486,43438,en,US Elections 2024,0.0,0.0,0.0,QAWO0tU35xc
201,43486,46574,en,US Elections 2024,0.0,0.0,1.0,QAWO0tU35xc
202,46614,51246,en,US Elections 2024,0.0,0.27010141339332894,0.729898586606671,QAWO0tU35xc
203,51310,54806,en,US Elections 2024,0.0,0.27010141339332894,0.49689255736731175,QAWO0tU35xc
204,54870,55694,en,US Elections 2024,0.0,0.0,0.0,QAWO0tU35xc
205,55734,56630,en,US Elections 2024,0.0,0.27010141339332894,0.49689255736731175,QAWO0tU35xc
206,56742,57534,en,US Elections 2024,0.0,0.0,0.2512212986543863,QAWO0tU35xc
207,57654,59094,en,US Elections 2024,0.0,0.0,0.0,QAWO0tU35xc
208,188,7771,de,Societal issues in the US.,0.0,1.0,0.0,i_e16xc6m1E
209,7791,10892,de,Societal issues in the US.,0.0,1.0,0.0,i_e16xc6m1E
210,10932,13833,de,Societal issues in the US.,0.0,0.7487787013456136,0.2512212986543863,i_e16xc6m1E
211,13853,16273,de,Societal issues in the US.,0.0,0.5031074426326883,0.49689255736731175,i_e16xc6m1E
212,16312,21775,de,Societal issues in the US.,0.0,0.7543287412870746,0.24567125871292542,i_e16xc6m1E
213,21815,23456,de,Societal issues in the US.,0.0,0.5031074426326883,0.49689255736731175,i_e16xc6m1E
214,23956,26979,de,Societal issues in the US.,0.0,0.5031074426326883,0.49689255736731175,i_e16xc6m1E
215,27019,28861,de,Societal issues in the US.,0.0,1.0,0.0,i_e16xc6m1E
216,28881,32384,de,Societal issues in the US.,0.7669939707606407,0.2330060292393593,0.27010141339332894,i_e16xc6m1E
217,32424,37271,de,Societal issues in the US.,0.7669939707606407,0.2330060292393593,0.27010141339332894,i_e16xc6m1E
218,37291,40294,de,Societal issues in the US.,0.7669939707606407,0.2330060292393593,0.27010141339332894,i_e16xc6m1E
219,40314,42056,de,Societal issues in the US.,0.7669939707606407,0.2330060292393593,0.27010141339332894,i_e16xc6m1E
220,120,622,en,US Elections 2024,0.27010141339332894,0.4842273278937456,0.0,RyXGkhAedy4
221,638,2870,en,US Elections 2024,0.0,0.4842273278937456,0.5157726721062543,RyXGkhAedy4
222,2902,5374,en,US Elections 2024,0.0,0.4842273278937456,0.5157726721062543,RyXGkhAedy4
223,5414,9390,en,US Elections 2024,0.5213227120477153,0.2330060292393593,0.24567125871292542,RyXGkhAedy4
224,9422,10550,en,US Elections 2024,0.0,0.2330060292393593,0.7669939707606407,RyXGkhAedy4
225,10582,12822,en,US Elections 2024,0.0,0.0,0.0,RyXGkhAedy4
226,12878,14054,en,US Elections 2024,0.5157726721062543,0.2330060292393593,0.2512212986543863,RyXGkhAedy4
227,14094,20150,en,US Elections 2024,0.5157726721062543,0.2330060292393593,0.2512212986543863,RyXGkhAedy4
228,20222,23526,en,US Elections 2024,0.27010141339332894,0.2330060292393593,0.49689255736731175,RyXGkhAedy4
229,23590,24990,en,US Elections 2024,0.0,0.2330060292393593,0.7669939707606407,RyXGkhAedy4
230,25022,27110,en,US Elections 2024,0.0,0.2330060292393593,0.7669939707606407,RyXGkhAedy4
231,27142,27358,en,US Elections 2024,0.0,0.0,0.0,RyXGkhAedy4
232,27406,32534,en,US Elections 2024,0.27010141339332894,0.729898586606671,0.24567125871292542,RyXGkhAedy4
233,280,7954,en,War in Ukraine,0.0,0.4786772879522847,0.7669939707606407,U1MPZi7ByYo
234,8294,14834,en,War in Ukraine,0.0,0.2330060292393593,0.7669939707606407,U1MPZi7ByYo
235,15254,24234,en,War in Ukraine,0.7669939707606407,0.2330060292393593,0.0,U1MPZi7ByYo
236,25334,29894,en,War in Ukraine,0.0,0.4786772879522847,0.7669939707606407,U1MPZi7ByYo
237,31314,43014,en,War in Ukraine,0.5157726721062543,0.4842273278937456,0.0,U1MPZi7ByYo
238,43180,46614,en,War in Ukraine,0.27010141339332894,0.729898586606671,0.0,U1MPZi7ByYo
239,47794,53714,en,War in Ukraine,0.0,0.4786772879522847,0.7669939707606407,U1MPZi7ByYo
240,160,2054,en,Societal issues in the US.,0.0,0.0,0.0,3Kc53dxlV5M
241,2094,2886,en,Societal issues in the US.,0.0,0.0,0.0,3Kc53dxlV5M
242,2990,3590,en,Societal issues in the US.,0.0,0.0,0.0,3Kc53dxlV5M
243,3662,4438,en,Societal issues in the US.,0.0,0.0,0.24567125871292542,3Kc53dxlV5M
244,4526,4918,en,Societal issues in the US.,0.0,0.2330060292393593,0.0,3Kc53dxlV5M
245,5006,5634,en,Societal issues in the US.,0.0,0.0,0.24567125871292542,3Kc53dxlV5M
246,7334,9342,en,Societal issues in the US.,0.0,0.5031074426326883,0.49689255736731175,3Kc53dxlV5M
247,9398,10902,en,Societal issues in the US.,0.0,0.5031074426326883,0.49689255736731175,3Kc53dxlV5M
248,10958,12270,en,Societal issues in the US.,0.0,0.2330060292393593,0.5157726721062543,3Kc53dxlV5M
249,12462,14022,en,Societal issues in the US.,0.0,0.5031074426326883,0.49689255736731175,3Kc53dxlV5M
250,14078,14342,en,Societal issues in the US.,0.0,0.0,0.4786772879522847,3Kc53dxlV5M
251,14358,15862,en,Societal issues in the US.,0.0,0.7543287412870746,0.24567125871292542,3Kc53dxlV5M
252,15998,17634,en,Societal issues in the US.,0.0,0.27010141339332894,0.0,3Kc53dxlV5M
253,18094,18662,en,Societal issues in the US.,0.0,0.0,0.0,3Kc53dxlV5M
254,18678,19334,en,Societal issues in the US.,0.0,0.0,0.24567125871292542,3Kc53dxlV5M
255,19374,19502,en,Societal issues in the US.,0.0,0.0,0.0,3Kc53dxlV5M
256,19518,20874,en,Societal issues in the US.,0.0,0.5031074426326883,0.24567125871292542,3Kc53dxlV5M
257,21574,22834,en,Societal issues in the US.,0.0,0.0,0.5031074426326883,3Kc53dxlV5M
258,23974,24630,en,Societal issues in the US.,0.0,0.0,0.0,3Kc53dxlV5M
259,24662,25786,en,Societal issues in the US.,0.0,0.0,0.49689255736731175,3Kc53dxlV5M
260,25950,26626,en,Societal issues in the US.,0.0,0.0,0.27010141339332894,3Kc53dxlV5M
261,26690,27314,en,Societal issues in the US.,0.0,0.0,0.0,3Kc53dxlV5M
262,27394,28746,en,Societal issues in the US.,0.0,0.5031074426326883,0.24567125871292542,3Kc53dxlV5M
263,28770,29090,en,Societal issues in the US.,0.0,0.0,0.5157726721062543,3Kc53dxlV5M
264,29122,29530,en,Societal issues in the US.,0.0,0.0,0.24567125871292542,3Kc53dxlV5M
265,29562,30002,en,Societal issues in the US.,0.0,0.0,0.24567125871292542,3Kc53dxlV5M
266,30058,30500,en,Societal issues in the US.,0.0,0.0,0.24567125871292542,3Kc53dxlV5M
267,30500,30920,en,Societal issues in the US.,0.0,0.0,0.0,3Kc53dxlV5M
268,30920,32330,en,Societal issues in the US.,0.0,0.0,0.0,3Kc53dxlV5M
269,32362,33186,en,Societal issues in the US.,0.0,0.0,0.24567125871292542,3Kc53dxlV5M
270,33290,33986,en,Societal issues in the US.,0.0,0.2512212986543863,0.0,3Kc53dxlV5M
271,34130,34602,en,Societal issues in the US.,0.0,0.2512212986543863,0.0,3Kc53dxlV5M
272,34698,36098,en,Societal issues in the US.,0.4786772879522847,0.5213227120477153,0.24567125871292542,3Kc53dxlV5M
273,36266,38874,en,Societal issues in the US.,0.0,0.27010141339332894,0.49689255736731175,3Kc53dxlV5M
274,38954,41714,en,Societal issues in the US.,0.0,0.7543287412870746,0.24567125871292542,3Kc53dxlV5M
275,41754,45610,en,Societal issues in the US.,0.0,1.0,0.0,3Kc53dxlV5M
276,45682,49854,en,Societal issues in the US.,0.0,0.7487787013456136,0.2512212986543863,3Kc53dxlV5M
277,50554,50962,en,Societal issues in the US.,0.0,0.2330060292393593,0.0,3Kc53dxlV5M
278,51018,56154,en,Societal issues in the US.,0.0,0.5157726721062543,0.7543287412870746,3Kc53dxlV5M
279,56234,58074,en,Societal issues in the US.,0.0,0.27010141339332894,0.729898586606671,3Kc53dxlV5M
280,240,1662,en,Societal issues in the US.,0.0,0.0,0.2512212986543863,HtfwrXdYVlo
281,1718,2902,en,Societal issues in the US.,0.2330060292393593,0.2512212986543863,0.0,HtfwrXdYVlo
282,3078,3878,en,Societal issues in the US.,0.2330060292393593,0.2512212986543863,0.0,HtfwrXdYVlo
283,4046,6934,en,Societal issues in the US.,0.0,0.0,1.0,HtfwrXdYVlo
284,1920,5222,en,Migration,0.0,0.5031074426326883,0.49689255736731175,ts1_zGSJyeQ
285,5318,6718,en,Migration,0.0,0.27010141339332894,0.0,ts1_zGSJyeQ
286,6766,8502,en,Migration,0.0,0.7543287412870746,0.0,ts1_zGSJyeQ
287,8638,9914,en,Migration,0.0,0.7543287412870746,0.0,ts1_zGSJyeQ
